age,height_cm,weight_kg,body fat_%,diastolic,systolic,gripForce,sit and bend forward_cm,sit-ups counts,broad jump_cm
21.0,172.7,76,16.7,88.0,133.0,34.1,2.5,55.0,160.0
24.0,166.8,70,13.0,81.0,134.0,50.4,16.7,60.0,244.0
24.0,163.2,70,31.8,91.0,137.0,34.2,23.1,47.0,165.0
60.0,148.4,50,28.1,78.0,116.0,27.2,32.6,13.0,130.0
22.0,168.0,60,20.3,72.0,130.0,31.7,15.9,57.0,233.0
43.0,174.0,77,16.4,80.0,120.0,53.3,5.2,29.0,180.0
37.0,170.0,74,19.4,87.0,133.0,46.3,17.4,37.0,224.0
29.0,163.0,54,21.3,74.0,120.0,35.5,32.9,66.0,207.0
48.0,160.5,58,29.8,60.0,109.0,25.0,15.0,37.0,140.0
32.0,177.3,77,20.9,85.0,142.0,51.2,24.2,36.0,193.0
25.0,170.0,78,18.7,82.0,138.0,38.9,10.2,48.0,245.0
63.0,146.5,41,26.1,61.0,126.0,17.0,21.8,12.0,131.0
25.0,179.8,87,24.9,80.0,135.0,40.6,18.0,45.0,234.0
22.0,168.7,75,21.88911,87.0,141.0,53.0,15.5,50.0,160.0
28.0,169.6,68,34.6,69.0,126.0,27.2,21.4,26.0,179.0
56.0,171.8,77,26.0,74.0,126.0,36.6,0.4,23.0,180.0
45.0,156.8,51,28.4,78.0,146.0,14.1,18.4,34.0,128.0
56.0,159.9,80,46.1,88.0,152.0,26.1,24.5,18.0,138.0
61.0,170.9,69,19.2,82.0,143.0,45.3,19.3,34.0,203.0
39.0,179.3,77,24.3,98.0,158.0,38.7,6.9,32.0,234.0
48.0,180.2,87,22.0,78.0,129.0,51.3,16.8,42.0,227.0
39.0,169.2,84,35.9,74.0,102.0,37.1,13.9,34.0,165.0
24.0,154.2,37,23.0,66.0,116.0,16.1,17.1,17.0,134.0
32.0,170.0,56,27.2,85.0,114.0,28.6,10.9,43.0,159.0
30.0,162.7,51,23.9,79.0,136.0,27.7,21.2,33.0,181.0
22.0,166.2,78,28.6,77.0,120.0,42.5,7.4,40.0,204.0
44.0,155.4,80,37.1,90.0,156.0,20.0,16.6,17.0,126.0
25.0,178.6,78,23.7,90.0,140.0,44.3,23.8,60.0,224.0
43.0,161.0,65,38.2,95.0,141.0,27.2,18.0,36.0,100.0
33.0,174.9,79,20.7,71.0,130.0,52.1,16.2,76.0,244.0
63.0,164.2,59,22.6,80.0,137.0,31.4,12.0,24.0,178.0
38.0,175.7,70,21.6,70.0,111.0,41.7,15.1,43.0,236.0
27.0,161.6,47,25.1,98.0,138.0,25.5,20.0,34.0,159.0
26.0,160.9,51,29.5,82.0,124.0,26.3,29.7,36.0,168.0
22.0,165.7,59,34.1,77.0,118.0,21.5,14.9,27.0,149.0
27.0,177.9,87,20.8,90.0,120.0,42.6,18.3,58.0,218.0
32.0,168.0,59,22.7,68.0,103.0,29.0,13.1,51.0,182.0
30.0,178.3,76,14.9,81.0,127.0,38.4,20.9,47.0,222.0
55.0,156.3,54,35.7,73.0,114.0,23.2,16.1,16.0,135.0
28.0,164.9,54,22.0,72.0,118.0,29.0,17.7,42.0,175.0
26.0,156.9,63,32.7,81.0,139.0,27.5,24.8,50.0,177.0
53.0,139.8,64,42.9,80.0,139.0,23.6,7.8,7.0,125.0
38.0,173.2,94,33.1,87.0,154.0,58.1,3.0,44.0,170.0
27.0,182.1,83,8.4,80.0,120.0,49.6,14.1,62.0,245.0
51.0,159.0,62,20.4,88.0,152.0,42.4,15.7,44.0,198.0
47.0,157.0,70,36.0,68.0,120.0,24.7,14.8,19.0,132.0
25.0,157.8,44,26.8,80.0,127.0,20.6,18.9,38.0,162.0
30.0,178.5,70,17.4,92.0,134.0,48.9,15.4,52.0,245.0
22.0,162.2,43,20.3,79.0,113.0,21.0,15.8,39.0,168.0
28.0,169.3,68,29.8,80.0,128.0,32.7,24.8,33.0,175.0
27.0,156.3,50,24.7,83.0,135.0,29.1,25.0,60.0,202.0
56.0,159.2,47,26.5,84.0,140.0,25.0,12.1,26.0,141.0
24.0,161.3,63,17.0,77.0,126.0,37.9,4.9,53.0,196.0
35.0,176.6,70,11.7,71.0,117.0,36.7,14.2,54.0,262.0
48.0,178.4,73,16.7,86.0,136.0,35.6,10.4,46.0,180.0
59.0,171.0,66,15.6,96.0,129.0,37.1,15.6,41.0,184.0
59.0,179.3,69,17.6,91.0,134.0,42.7,15.2,23.0,178.0
27.0,169.6,68,15.7,80.0,150.0,49.4,22.1,59.0,261.0
64.0,161.7,63,35.0,68.0,140.0,17.0,-6.1,0.0,70.0
21.0,171.9,69,32.1,98.0,142.0,27.4,17.6,34.0,141.0
33.0,174.8,69,13.6,97.0,153.0,55.7,17.7,59.0,241.0
28.0,175.8,93,33.5,80.0,137.0,42.6,11.5,38.0,215.0
43.0,167.8,68,21.1,82.0,118.0,39.5,12.5,31.0,214.0
21.0,167.9,57,25.9,72.0,117.0,24.1,24.4,52.0,196.0
29.0,179.4,77,16.5,82.0,141.0,46.1,27.0,54.0,248.0
51.0,167.4,56,13.2,77.0,123.0,30.8,9.2,46.0,212.0
26.0,183.0,91,14.2,89.0,152.0,59.8,24.0,52.0,218.0
60.0,160.1,60,35.0,75.0,136.0,27.3,15.0,11.0,101.0
25.0,168.4,67,18.5,91.0,126.0,39.9,16.8,45.0,198.0
22.0,164.5,54,21.9,84.0,130.0,31.9,23.3,40.0,185.0
60.0,173.2,80,23.1,98.0,154.0,46.9,8.6,48.0,211.0
22.0,158.1,76,40.7,67.0,106.0,26.3,5.2,29.0,137.0
63.0,162.6,68,17.7,93.0,187.0,46.5,18.6,34.0,189.0
32.0,173.0,74,12.0,84.0,122.0,53.8,23.0,76.0,274.0
26.0,172.3,118,35.4,79.0,144.0,57.3,3.0,29.0,195.0
25.0,173.0,66,27.3,73.0,110.0,35.4,26.3,43.0,183.0
27.0,158.4,51,26.3,75.0,118.0,25.9,13.1,39.0,148.0
25.0,169.7,53,18.1,90.0,140.0,36.4,17.3,34.0,174.0
38.0,158.9,69,36.0,86.0,147.0,30.1,2.5,26.0,145.0
24.0,177.5,83,19.8,89.0,144.0,47.6,21.6,48.0,254.0
21.0,171.1,57,13.9,75.0,142.0,44.6,13.6,50.0,229.0
53.0,170.9,66,19.8,88.0,140.0,46.8,-4.5,14.0,153.0
30.0,170.5,67,21.4,75.0,122.0,48.4,11.0,51.0,204.0
22.0,166.0,62,20.1,73.0,128.0,38.5,19.1,45.0,185.0
21.0,168.2,64,18.5,86.0,143.0,37.9,15.5,66.0,233.0
41.0,174.7,75,21.2,74.0,122.0,52.0,22.0,46.0,211.0
61.0,166.9,68,24.8,68.0,132.0,40.6,18.2,28.0,190.0
50.0,183.6,83,21.0,92.0,151.0,59.4,21.5,46.0,227.0
31.0,173.4,84,33.0,70.0,119.0,33.7,1.4,33.0,190.0
37.0,166.8,74,19.9,89.0,129.0,40.3,3.1,43.0,223.0
55.0,164.9,61,20.9,79.0,143.0,39.4,14.4,27.0,189.0
51.0,167.2,58,27.3,80.0,128.0,19.6,12.8,21.0,165.0
23.0,160.3,46,25.6,80.0,123.0,16.0,12.7,17.0,126.0
37.0,169.1,81,32.5,95.0,159.0,38.1,-6.3,38.0,161.0
50.0,175.0,76,24.9,88.0,138.0,42.5,13.0,36.0,198.0
23.0,168.0,57,10.1,57.0,112.0,45.6,14.9,50.0,242.0
48.0,177.1,67,14.1,69.0,126.0,41.8,16.2,56.0,208.0
42.0,169.0,72,23.6,90.0,110.0,46.6,20.7,46.0,240.0
24.0,154.7,62,29.9,66.0,100.0,33.0,22.0,49.0,179.0
22.0,170.9,57,9.9,70.0,116.0,40.0,12.1,49.0,226.0
54.0,155.9,62,35.8,96.0,153.0,27.5,10.0,12.0,100.0
42.0,171.5,91,30.3,97.0,132.0,42.8,3.2,27.0,203.0
25.0,164.9,67,32.4,72.0,118.0,28.6,15.4,35.0,149.0
50.0,168.8,76,23.2,82.0,132.0,43.1,5.5,39.0,197.0
24.0,174.5,79,11.9,86.0,147.0,55.3,20.2,62.0,268.0
32.0,184.7,85,16.0,76.0,153.0,55.1,26.1,50.0,237.0
61.0,171.2,60,13.3,68.0,134.0,37.7,-9.9,24.0,176.0
23.0,157.1,48,32.8,83.0,124.0,27.1,20.4,43.0,162.0
23.0,173.2,66,12.7,90.0,152.0,42.1,19.2,57.0,218.0
21.0,160.7,59,31.5,72.0,137.0,26.1,28.5,37.0,155.0
29.0,175.4,70,17.3,78.0,133.0,50.4,18.0,60.0,250.0
33.0,176.8,72,14.4,75.0,118.0,42.5,15.5,45.0,218.0
64.0,153.8,54,37.4,88.0,149.0,20.2,20.0,19.0,111.0
51.0,173.8,64,15.8,82.0,135.0,31.4,12.8,53.0,220.0
22.0,170.8,67,13.1,96.0,154.0,44.9,22.1,58.0,234.0
55.0,155.1,66,39.5,77.0,135.0,24.7,18.2,13.0,102.0
26.0,162.8,54,22.2,84.0,132.0,34.6,22.9,57.0,186.0
26.0,164.1,63,15.2,58.0,129.0,48.2,14.6,44.0,223.0
55.0,168.3,65,23.2,80.0,113.0,38.9,14.6,33.0,191.0
27.0,185.3,75,18.9,85.0,141.0,45.1,16.3,56.0,211.0
33.0,177.5,68,16.9,83.0,117.0,43.5,12.1,52.0,195.0
58.0,151.3,48,24.2,88.0,141.0,17.3,19.0,25.0,131.0
33.0,159.7,51,33.1,93.0,135.0,25.7,16.7,35.0,144.0
23.0,169.9,54,24.9,66.0,106.0,18.2,22.8,21.0,133.0
40.0,173.8,77,28.9,76.0,121.0,45.6,9.8,43.0,198.0
22.0,175.1,65,9.3,66.0,132.0,45.2,13.6,57.0,234.0
35.0,186.4,75,18.4,100.0,142.0,54.2,24.0,50.0,230.0
57.0,161.1,52,30.8,64.0,130.0,28.2,19.4,27.0,159.0
45.0,175.6,76,14.9,80.0,123.0,48.5,10.2,53.0,222.0
37.0,173.5,58,19.3,87.0,153.0,30.8,23.8,42.0,189.0
62.0,159.8,57,32.1,82.0,130.0,25.2,22.3,13.0,127.0
31.0,165.0,57,37.1,72.0,123.0,25.2,18.0,0.0,123.0
21.0,161.4,57,32.0,77.0,108.0,21.6,2.5,18.0,153.0
56.0,158.4,49,26.0,76.0,116.0,21.3,9.0,5.0,116.0
21.0,173.7,63,9.3,79.0,139.0,40.3,13.1,57.0,244.0
32.0,172.8,76,16.8,54.0,118.0,57.4,18.3,55.0,239.0
27.0,173.5,74,18.6,65.0,121.0,35.3,14.1,50.0,230.0
27.0,164.7,61,35.3,62.0,107.0,25.7,14.6,47.0,117.0
28.0,158.0,51,26.3,90.0,135.0,24.1,30.9,70.0,191.0
47.0,173.2,80,24.9,68.0,113.0,39.6,-1.0,37.0,182.0
24.0,179.7,72,19.0,90.0,148.0,41.3,14.1,55.0,229.0
28.0,176.8,85,24.9,66.0,121.0,48.2,6.3,49.0,226.0
25.0,164.9,71,20.6,83.0,138.0,40.1,18.7,70.0,223.0
62.0,167.7,78,30.9,87.0,150.0,36.3,7.1,26.0,174.0
25.0,185.9,78,18.3,72.0,119.0,49.3,5.0,39.0,219.0
26.0,157.7,52,26.8,76.0,125.0,32.1,19.0,47.0,173.0
39.0,158.5,57,28.9,65.0,130.0,28.0,20.1,21.0,139.0
26.0,178.9,82,22.3,89.0,132.0,52.7,11.6,44.0,192.0
37.0,171.2,79,23.6,82.0,148.0,55.8,14.4,33.0,214.0
29.0,182.4,91,19.9,91.0,159.0,60.0,25.5,51.0,215.0
57.0,167.0,56,21.8,82.0,126.0,27.9,23.1,37.0,165.0
61.0,170.0,72,22.3,83.0,158.0,30.9,6.3,24.0,165.0
57.0,164.9,60,15.9,86.0,151.0,41.5,7.2,33.0,182.0
27.0,159.0,50,28.5,82.0,133.0,26.7,22.5,32.0,148.0
36.0,159.0,51,24.6,67.0,111.0,21.2,14.0,26.0,129.0
38.0,167.0,63,9.8,70.0,115.0,43.3,24.21,49.0,228.0
29.0,181.4,81,25.2,78.0,131.0,43.0,8.1,42.0,178.0
31.0,178.3,79,13.7,78.0,129.0,55.3,15.0,46.0,217.0
25.0,163.3,53,24.9,88.0,138.0,33.7,21.1,43.0,169.0
39.0,167.5,72,24.8,75.0,142.0,37.7,8.6,46.0,205.0
23.0,168.2,65,18.8,73.0,130.0,42.8,12.5,48.0,213.0
21.0,170.9,71,12.9,82.0,142.0,40.4,22.2,57.0,249.0
33.0,172.8,70,28.9,68.0,103.0,39.8,7.8,40.0,199.0
29.0,175.6,84,21.1,78.0,107.0,65.2,12.5,49.0,240.0
23.0,161.6,52,30.4,84.0,137.0,26.0,13.0,36.0,185.0
42.0,162.7,69,35.1,77.0,123.0,23.3,21.0,16.0,136.0
28.0,160.9,67,37.0,80.0,123.0,31.2,23.2,32.0,163.0
48.0,177.5,78,16.6,83.0,139.0,47.8,-0.5,60.0,212.0
22.0,157.9,47,20.9,67.0,117.0,25.7,23.6,46.0,188.0
21.0,162.7,57,26.8,72.0,104.0,26.6,34.4,43.0,188.0
38.0,168.0,75,26.9,80.0,120.0,55.4,23.0,61.0,253.0
41.0,163.0,64,34.8,70.0,116.0,24.6,4.0,17.0,131.0
33.0,169.9,72,24.6,71.0,133.0,37.4,10.5,47.0,194.0
60.0,164.9,70,30.4,94.0,156.0,37.6,14.8,27.0,162.0
64.0,164.3,66,15.8,78.0,141.0,43.3,19.3,41.0,178.0
27.0,158.9,58,33.9,76.0,122.0,23.2,14.4,35.0,165.0
48.0,190.0,85,6.2,90.0,120.0,56.9,16.8,39.0,219.0
23.0,171.7,79,18.8,84.0,145.0,46.1,2.4,47.0,222.0
52.0,165.4,61,33.5,87.0,129.0,23.6,19.6,24.0,122.0
52.0,156.5,61,37.1,93.0,152.0,28.8,21.9,21.0,147.0
64.0,149.4,55,33.2,91.0,152.0,23.0,21.0,30.0,101.0
34.0,167.3,71,31.9,94.0,125.0,33.5,9.2,30.0,192.0
27.0,172.2,69,14.1,96.0,144.0,48.2,23.9,59.0,235.0
28.0,160.1,59,28.5,61.0,103.0,28.4,19.9,46.0,183.0
35.0,176.4,66,20.5,79.0,141.0,46.7,14.7,42.0,238.0
32.0,172.3,69,17.9,73.0,151.0,39.6,-0.6,46.0,214.0
62.0,170.5,75,27.4,92.0,159.0,33.4,12.4,32.0,177.0
47.0,174.0,86,25.3,95.0,146.0,38.0,19.4,49.0,201.0
37.0,162.8,56,16.5,97.0,134.0,31.0,31.2,67.0,203.0
46.0,161.2,60,28.1,83.0,132.0,21.8,19.1,31.0,155.0
46.0,167.5,57,23.1,91.0,136.0,24.9,14.0,20.0,146.0
36.0,177.6,88,24.7,91.0,139.0,43.4,6.3,32.0,178.0
41.0,160.5,67,33.6,71.0,116.0,27.7,20.0,7.0,164.0
60.0,164.9,67,25.0,80.0,120.0,39.0,4.5,24.0,174.0
43.0,173.6,74,21.3,81.0,110.0,48.5,13.7,58.0,220.0
30.0,158.2,57,27.1,94.0,134.0,35.7,13.22,29.0,148.0
39.0,156.4,55,33.1,67.0,111.0,20.3,10.2,20.0,155.0
21.0,165.9,64,15.7,88.0,147.0,39.7,17.5,57.0,218.0
37.0,167.7,77,27.8,102.0,146.0,49.1,15.6,57.0,226.0
32.0,170.3,76,20.0,71.0,138.0,41.9,19.1,50.0,230.0
64.0,169.8,84,23.0,96.0,153.0,50.7,12.9,32.0,170.0
26.0,176.7,72,8.0,67.0,127.0,51.7,21.4,56.0,260.0
50.0,166.0,64,23.7,76.0,118.0,32.6,5.1,24.0,180.0
30.0,152.4,47,20.6483,73.0,120.0,26.0,27.8,46.0,167.0
22.0,156.5,54,27.0,79.0,123.0,31.6,14.2,38.0,121.0
38.0,171.7,77,26.9,84.0,138.0,45.9,7.5,27.0,201.0
26.0,160.0,48,29.8,70.0,123.0,21.0,22.0,22.0,132.0
64.0,147.0,52,36.0,70.0,115.0,24.1,24.7,17.0,126.0
56.0,166.8,64,21.4,75.0,132.0,50.7,13.0,36.0,197.0
35.0,181.2,77,14.8,64.0,123.0,49.0,9.1,49.0,203.0
26.0,166.3,67,22.4,75.0,137.0,45.5,16.8,49.0,241.0
27.0,174.3,57,12.3,71.0,124.0,33.9,30.1,68.0,201.0
43.0,176.5,80,20.7,99.0,146.0,48.4,15.6,48.0,211.0
27.0,169.8,64,24.4,72.0,112.0,30.1,22.3,19.0,141.0
45.0,166.9,68,24.4,77.0,141.0,47.6,16.0,50.0,198.0
43.0,164.0,58,30.3,73.0,118.0,29.7,16.8,31.0,156.0
24.0,165.6,53,21.6,69.0,113.0,25.8,26.5,40.0,185.0
21.0,157.6,55,33.6,63.0,102.0,26.3,21.4,36.0,172.0
23.0,163.0,61,12.4,65.0,124.0,38.3,20.8,54.0,218.0
26.0,166.0,67,23.6,75.0,140.0,32.6,16.1,48.0,220.0
27.0,166.0,46,17.5,65.0,104.0,23.1,21.5,23.0,176.0
60.0,159.9,62,35.9,83.0,134.0,23.3,8.9,5.0,78.0
55.0,155.1,47,25.60989,88.0,123.0,26.8,29.2,31.0,146.0
38.0,172.2,94,33.4,93.0,149.0,42.3,8.8,47.0,202.0
63.0,167.8,68,36.0,89.0,151.0,27.3,22.1,18.0,126.0
53.0,158.8,56,33.6,69.0,126.0,25.6,19.7,23.0,146.0
64.0,157.8,60,34.9,82.0,150.0,24.0,17.2,4.0,95.0
23.0,169.0,86,33.9,68.0,124.0,42.8,5.4,41.0,198.0
24.0,174.9,70,15.1,71.0,130.0,35.7,16.5,61.0,219.0
30.0,148.8,44,29.2,67.0,104.0,20.4,12.3,28.0,128.0
51.0,161.2,56,23.7,93.0,136.0,31.3,7.2,20.0,183.0
58.0,175.9,77,20.9,85.0,154.0,44.4,7.4,35.0,190.0
41.0,185.2,88,20.3,98.0,148.0,37.9,4.5,46.0,229.0
49.0,157.9,53,36.1,63.0,157.0,19.0,13.1,0.0,140.0
22.0,163.9,69,17.0,82.0,149.0,50.3,17.4,66.0,222.0
63.0,157.4,55,40.3,82.0,147.0,21.2,13.2,4.0,103.0
56.0,152.1,57,28.4,73.0,140.0,16.9,22.5,0.0,126.0
28.0,174.6,78,20.0,78.0,138.0,49.1,16.6,51.0,225.0
50.0,166.7,62,31.0,61.0,101.0,23.1,15.0,20.0,52.0
35.0,164.9,77,30.4,71.0,124.0,52.4,7.0,30.0,195.0
21.0,168.7,70,26.6,75.0,117.0,42.4,8.6,47.0,196.0
47.0,171.9,73,17.9,81.0,145.0,47.8,14.7,50.0,193.0
24.0,162.4,63,31.0,83.0,119.0,31.8,20.7,54.0,222.0
43.0,161.3,60,30.2,70.0,111.0,26.7,18.0,20.0,143.0
54.0,155.6,62,36.4,72.0,130.0,22.9,18.5,5.0,113.0
22.0,160.5,50,26.7,71.0,123.0,22.8,26.0,43.0,188.0
63.0,145.6,40,23.6,97.0,159.0,23.1,19.7,8.0,143.0
27.0,176.4,76,20.9,83.0,131.0,49.4,2.3,58.0,217.0
30.0,185.0,101,20.0,87.0,145.0,43.5,16.9,49.0,253.0
30.0,172.2,66,19.4,70.0,121.0,43.5,11.2,47.0,205.0
56.0,173.8,89,24.8,98.0,147.0,40.3,17.5,42.0,219.0
21.0,164.9,54,23.2,78.0,114.0,22.8,33.3,30.0,184.0
28.0,176.2,62,18.9,71.0,130.0,38.0,17.0,59.0,239.0
40.0,174.4,88,30.2,96.0,141.0,50.1,5.4,34.0,213.0
44.0,170.5,71,22.5,71.0,117.0,52.1,11.3,41.0,195.0
61.0,160.6,67,27.8,71.0,109.0,25.6,13.9,10.0,84.0
38.0,162.0,63,42.6,81.0,123.0,24.0,15.1,22.0,129.0
21.0,162.3,63,30.1,91.0,139.0,27.3,21.8,54.0,197.0
24.0,187.6,81,16.0,78.0,133.0,60.6,16.5,52.0,235.0
27.0,173.4,72,14.7,71.0,128.0,57.8,16.1,46.0,221.0
21.0,158.5,48,22.5,61.0,102.0,29.1,21.7,36.0,169.0
46.0,169.4,69,17.2,86.0,144.0,46.1,25.5,51.0,202.0
60.0,143.4,52,34.2,99.0,151.0,26.1,21.8,22.0,71.0
60.0,171.4,66,26.7,69.0,108.0,38.7,10.9,31.0,213.0
25.0,174.3,58,11.0,91.0,135.0,43.2,12.4,46.0,216.0
37.0,176.1,74,18.1,71.0,125.0,39.3,13.5,46.0,232.0
24.0,177.6,76,6.6,67.0,142.0,50.3,19.7,63.0,248.0
40.0,172.0,77,21.0,79.0,118.0,55.1,16.0,41.0,186.0
25.0,164.9,47,21.3,59.0,98.0,22.9,16.0,22.0,163.0
30.0,181.0,81,15.5,80.0,120.0,43.3,14.9,59.0,223.0
29.0,170.7,66,16.5,77.0,122.0,48.7,17.1,55.0,230.0
54.0,158.7,63,38.6,69.0,115.0,29.9,12.6,14.0,118.0
24.0,175.8,69,21.2,76.0,133.0,50.4,15.6,51.0,222.0
35.0,185.2,81,12.7,70.0,129.0,53.5,15.0,58.0,246.0
21.0,177.6,75,21.8,85.0,138.0,40.7,20.2,63.0,231.0
37.0,179.7,79,22.9,89.0,155.0,41.2,16.8,45.0,210.0
23.0,163.1,69,30.7,68.0,114.0,30.0,25.5,44.0,178.0
27.0,164.4,52,24.7,61.0,109.0,28.3,22.3,51.0,172.0
45.0,178.8,74,11.4,71.0,125.0,47.4,28.2,47.0,222.0
23.0,168.5,59,15.7,97.0,140.0,38.2,24.4,55.0,171.0
21.0,164.0,66,31.4,95.0,148.0,30.1,24.0,39.0,185.0
42.0,155.9,55,28.9,88.0,136.0,27.7,15.0,26.0,160.0
29.0,167.9,60,22.0,73.0,113.0,34.7,21.9,43.0,170.0
27.0,152.5,47,31.8,60.0,111.0,16.5,23.2,16.0,137.0
29.0,165.2,53,20.1,62.0,102.0,27.1,20.9,45.0,153.0
38.0,171.9,78,21.0,77.0,131.0,43.2,8.7,44.0,224.0
28.0,174.3,72,7.9,81.0,127.0,62.8,19.9,56.0,248.0
60.0,150.7,60,34.2,60.0,108.0,16.5,12.4,10.0,103.0
21.0,166.2,74,35.7,66.0,125.0,36.8,14.8,41.0,186.0
23.0,155.2,53,34.8,59.0,115.0,31.8,16.5,46.0,180.0
44.0,170.2,70,20.4,92.0,132.0,39.4,9.8,41.0,224.0
56.0,164.7,66,24.7,69.0,147.0,38.5,11.3,33.0,185.0
23.0,172.0,65,18.0,61.0,124.0,31.8,-1.2,28.0,216.0
27.0,164.5,67,15.3,60.0,124.0,47.3,16.4,53.0,244.0
21.0,173.5,77,19.1,60.0,108.0,36.1,20.6,61.0,233.0
35.0,172.3,76,19.7,92.0,144.0,40.0,18.3,46.0,209.0
60.0,149.4,52,27.7,86.0,111.0,14.6,19.9,32.0,138.0
21.0,171.9,67,19.9,69.0,135.0,36.7,21.9,50.0,229.0
41.0,165.1,57,30.1,92.0,143.0,19.7,9.4,21.0,159.0
31.0,171.5,72,30.4,95.0,151.0,39.3,6.3,45.0,189.0
22.0,157.6,54,28.5,69.0,114.0,23.5,22.5,44.0,162.0
27.0,173.0,78,20.1,64.0,113.0,52.0,19.8,53.0,247.0
63.0,153.7,53,30.3,69.0,120.0,17.8,16.3,1.0,35.0
34.0,176.0,70,23.1,83.0,127.0,47.1,16.8,43.0,226.0
45.0,164.2,55,27.2,67.0,125.0,27.4,18.6,34.0,161.0
37.0,172.5,71,19.8,77.0,140.0,43.0,17.7,46.0,202.0
28.0,167.2,53,21.0,66.0,111.0,20.2,13.0,36.0,165.0
25.0,184.5,85,18.6,72.0,118.0,46.5,17.0,52.0,195.0
25.0,164.4,54,30.0,58.0,116.0,24.4,24.6,50.0,168.0
22.0,169.4,57,10.7,69.0,119.0,33.9,0.0,65.0,250.0
43.0,167.0,60,11.5,64.0,125.0,45.4,14.4,52.0,238.0
54.0,149.3,48,26.6,70.0,118.0,21.3,15.9,26.0,149.0
21.0,173.0,67,7.9,81.0,123.0,46.5,17.6,58.0,245.0
25.0,171.7,66,11.6,82.0,131.0,47.3,16.9,64.0,241.0
36.0,177.5,73,13.8,82.0,135.0,50.8,19.1,64.0,252.0
52.0,169.1,70,24.5,85.0,136.0,43.0,10.9,27.0,204.0
25.0,176.4,96,29.4,93.0,152.0,43.2,11.9,42.0,214.0
62.0,159.2,50,27.1,71.0,128.0,25.6,24.2,22.0,147.0
28.0,169.0,69,30.4,66.0,113.0,35.0,22.1,40.0,166.0
48.0,172.3,92,32.0,92.0,147.0,35.3,6.3,23.0,202.0
30.0,176.9,77,19.6,96.0,141.0,40.6,13.4,53.0,256.0
60.0,152.0,49,26.7,63.0,122.0,22.4,10.9,20.0,111.0
24.0,155.0,49,33.5,76.0,130.0,23.2,18.0,36.0,155.0
62.0,149.1,42,18.6,67.0,101.0,22.6,19.0,25.0,122.0
25.0,166.1,54,21.6,76.0,121.0,35.4,32.2,49.0,210.0
47.0,171.2,71,25.6,96.0,131.0,45.0,5.3,28.0,203.0
44.0,169.4,73,24.5,96.0,133.0,39.5,6.7,23.0,196.0
41.0,173.3,73,23.1,84.0,135.0,39.0,15.1,33.0,214.0
45.0,182.0,91,22.6,97.0,153.0,55.3,9.0,36.0,243.0
24.0,177.9,67,19.9,67.0,125.0,36.9,9.7,46.0,222.0
44.0,176.1,71,15.4,63.0,114.0,32.8,4.6,28.0,180.0
57.0,161.3,70,35.4,75.0,130.0,32.1,12.5,13.0,107.0
43.0,164.4,56,22.2,71.0,114.0,30.9,22.8,43.0,162.0
24.0,157.0,52,24.4,74.0,115.0,21.9,20.3,43.0,174.0
27.0,181.2,90,24.5,77.0,146.0,47.0,12.9,58.0,199.0
40.0,162.9,51,21.7,82.0,123.0,27.9,16.4,38.0,167.0
23.0,156.0,55,16.8,80.0,120.0,35.3,15.3,30.0,166.0
49.0,162.2,59,27.0,68.0,106.0,31.3,18.0,24.0,145.0
64.0,167.4,61,24.1,84.0,139.0,35.0,6.2,18.0,165.0
32.0,178.0,73,22.3,82.0,131.0,38.0,-18.7,33.0,158.0
53.0,166.0,64,18.9,78.0,148.0,40.8,17.0,32.0,221.0
59.0,166.5,67,28.6,77.0,136.0,36.1,4.0,37.0,149.0
26.0,172.3,71,23.5,60.0,125.0,40.6,10.3,33.0,181.0
49.0,154.6,54,31.8,96.0,151.0,24.3,25.3,0.0,160.0
31.0,168.1,63,17.6,70.0,130.0,39.4,23.4,49.0,185.0
24.0,182.1,80,20.2,84.0,147.0,50.7,8.2,37.0,168.0
27.0,175.3,63,18.1,77.0,120.0,40.5,26.9,40.0,227.0
63.0,164.7,81,38.4,69.0,117.0,23.2,22.6,12.0,129.0
28.0,179.6,66,23.6,85.0,139.0,40.8,5.6,38.0,213.0
27.0,174.3,66,16.4,97.0,153.0,39.0,-4.5,51.0,234.0
30.0,174.9,74,20.2,69.0,123.0,46.0,15.3,48.0,239.0
48.0,159.8,62,23.1,89.0,146.0,40.3,19.3,56.0,197.0
24.0,177.4,79,21.8,92.0,150.0,53.8,25.6,56.0,259.0
21.0,176.5,71,14.3,66.0,135.0,45.1,17.3,52.0,280.0
55.0,157.1,56,31.4,76.0,132.0,28.6,19.9,24.0,129.0
32.0,171.2,66,15.6,82.0,132.0,43.0,18.0,54.0,232.0
31.0,177.3,72,29.2,85.0,133.0,37.0,-7.8,17.0,202.0
31.0,165.2,55,21.8,67.0,107.0,26.7,21.7,25.0,186.0
36.0,160.3,62,32.2,80.0,120.0,29.8,19.8,26.0,166.0
28.0,178.0,79,19.0,75.0,137.0,42.7,7.4,52.0,204.0
36.0,176.3,79,15.4,92.0,132.0,54.9,21.4,55.0,262.0
26.0,171.4,72,17.9,84.0,122.0,51.3,18.0,53.0,205.0
28.0,187.9,79,13.5,81.0,156.0,53.5,28.0,50.0,239.0
64.0,149.8,64,43.6,76.0,146.0,16.9,12.8,2.0,83.0
63.0,169.8,77,30.7,92.0,152.0,32.6,6.5,12.0,166.0
31.0,171.2,74,24.5,84.0,123.0,52.9,5.8,54.0,193.0
