age,gender,height_cm,weight_kg,body fat_%,diastolic,systolic,gripForce,sit and bend forward_cm,sit-ups counts,broad jump_cm,class
23.0,F,168.9,58.4,26.7,64.0,108.0,26.4,20.5,31.0,174.0,B
38.0,M,166.5,59.0,14.4,71.0,124.0,41.5,13.8,39.0,213.0,B
21.0,F,172.1,59.2,21.6,61.0,100.0,30.6,21.0,53.0,182.0,A
23.0,M,167.2,68.7,17.5,90.0,135.0,36.6,11.0,48.0,236.0,C
24.0,M,173.1,60.4,12.0,66.0,117.0,29.3,10.2,62.0,239.0,C
60.0,M,165.3,66.8,22.3,84.0,155.0,33.9,12.8,35.0,174.0,B
49.0,F,154.0,60.7,33.7,87.0,145.0,18.3,12.3,31.0,151.0,D
52.0,F,155.7,50.2,29.7,93.0,159.0,22.4,20.2,14.0,126.0,C
26.0,M,168.5,76.3,24.9,96.0,146.0,39.1,19.0,59.0,227.0,C
28.0,M,179.8,83.0,15.8,80.0,120.0,44.1,24.4,43.0,188.0,C
55.0,F,146.3,49.9,31.9,85.0,156.0,25.6,22.7,23.0,114.0,B
30.0,M,176.7,79.5,15.3,80.0,120.0,49.3,28.9,62.0,222.0,B
22.0,M,177.6,71.8,19.2,65.0,108.0,41.6,10.2,48.0,199.0,C
29.0,M,180.1,72.4,13.8,91.0,155.0,48.4,15.2,52.0,223.0,A
57.0,F,155.8,52.5,32.3,70.0,135.0,19.3,20.6,28.0,137.0,B
25.0,F,160.2,42.1,17.5,73.0,113.0,21.6,19.1,5.0,124.0,D
28.0,M,177.9,59.7,13.1,90.0,143.0,40.9,23.0,70.0,247.0,A
24.0,M,172.4,67.98,14.4,83.0,155.0,49.7,22.6,59.0,236.0,A
49.0,F,165.7,55.3,27.8,75.0,133.0,26.5,23.1,28.0,152.0,A
21.0,M,180.9,77.7,16.1,92.0,153.0,43.6,9.1,43.0,215.0,C
38.0,M,182.0,91.6,27.5,76.0,129.0,54.5,15.2,50.0,218.0,A
28.0,M,174.3,81.2,20.8,74.0,118.0,44.5,11.6,40.0,186.0,C
21.0,F,154.6,54.8,35.2,78.0,116.0,24.4,25.5,44.0,155.0,A
38.0,M,166.2,62.7,18.8,75.0,139.0,50.6,19.7,62.0,228.0,A
59.0,F,162.9,61.0,32.6,82.0,123.0,29.7,19.5,0.0,0.0,D
37.0,M,168.6,62.5,19.9,80.0,121.0,43.8,4.6,52.0,190.0,C
59.0,F,154.7,60.34,37.3,91.0,149.0,26.7,20.5,25.0,148.0,A
48.0,M,169.5,70.2,24.3,80.0,126.0,41.1,5.3,39.0,222.0,C
21.0,F,158.6,47.3,21.2,72.0,104.0,18.5,20.2,38.0,173.0,A
41.0,M,178.3,86.1,22.3,78.0,131.0,42.7,8.5,42.0,223.0,C
27.0,M,169.9,73.9,12.9,60.0,121.0,50.4,19.5,65.0,226.0,A
61.0,M,176.5,77.6,27.6,80.0,150.0,41.4,-19.7,12.0,140.0,D
27.0,M,175.7,78.9,19.7,80.0,120.0,45.6,6.7,46.0,203.0,C
25.0,F,159.4,53.6,26.5,70.0,108.0,27.5,10.9,49.0,146.0,C
34.0,M,177.6,80.8,22.6,97.0,127.0,40.3,9.1,44.0,234.0,C
29.0,M,169.5,81.4,20.9,86.0,151.0,42.7,19.5,44.0,251.0,C
56.0,M,164.0,68.66,22.3,92.0,144.0,41.2,10.8,44.0,199.0,B
26.0,M,174.1,79.2,23.4,69.0,127.0,49.1,15.0,46.0,193.0,D
23.0,M,177.2,68.5,20.5,78.0,138.0,49.7,8.8,35.0,193.0,D
28.0,F,163.0,48.02,20.6,64.0,108.0,22.9,15.5,35.0,170.0,B
22.0,M,158.7,57.7,16.4,69.0,132.0,45.7,11.1,53.0,226.0,B
50.0,M,174.0,75.4,26.0,93.0,138.0,38.3,22.8,28.0,227.0,C
22.0,F,158.0,53.5,28.5,89.0,127.0,22.4,22.8,40.0,153.0,B
47.0,F,160.2,52.8,24.6,65.0,127.0,24.9,22.1,28.0,165.0,C
25.0,M,178.2,74.0,21.3,80.0,130.0,48.3,16.3,52.0,230.0,A
23.0,M,171.2,65.7,10.4,66.0,122.0,40.0,12.4,60.0,237.0,B
23.0,F,162.2,60.9,28.0,57.0,100.0,27.4,20.0,38.0,157.0,C
24.0,M,175.1,81.8,27.0,85.0,137.0,40.4,9.5,39.0,192.0,D
22.0,F,169.0,63.4,27.6,77.0,115.0,25.8,24.8,61.0,212.0,A
21.0,F,165.7,51.94,19.1,80.0,120.0,37.5,19.7,42.0,196.0,A
27.0,F,166.0,54.1,29.1,75.0,134.0,22.4,24.6,29.0,179.0,B
25.0,M,181.2,90.0,20.0,90.0,144.0,53.6,17.8,55.0,232.0,B
21.0,F,162.8,53.9,27.5,71.0,118.0,22.5,20.8,39.0,190.0,B
53.0,M,176.6,86.1,20.8,89.0,133.0,42.2,10.9,60.0,192.0,C
27.0,M,181.2,68.4,21.2,68.0,131.0,34.8,-2.2,45.0,215.0,D
21.0,M,170.0,56.0,16.1,80.0,120.0,43.6,24.0,42.0,230.0,C
21.0,M,179.0,91.4,24.3,70.0,126.0,44.8,17.8,35.0,180.0,D
24.0,M,174.1,86.4,23.6,74.0,105.0,51.1,18.9,43.0,223.0,C
28.0,F,159.8,62.68,34.3,96.0,130.0,29.0,22.0,41.0,164.0,A
44.0,M,171.2,74.8,16.2,76.0,116.0,43.0,8.4,49.0,210.0,C
21.0,F,162.5,50.64,27.7,79.0,109.0,17.8,12.8,29.0,159.0,C
38.0,M,179.8,82.5,24.6,94.0,134.0,42.2,-2.1,40.0,204.0,D
49.0,M,174.0,73.3,22.1,83.0,146.0,42.0,20.2,44.0,218.0,C
62.0,M,163.6,57.3,22.3,82.0,130.0,34.2,17.0,23.0,185.0,C
24.0,M,172.6,73.0,18.8,75.0,129.0,44.8,17.4,59.0,238.0,B
55.0,M,171.1,76.4,24.4,91.0,159.0,42.7,9.3,30.0,160.0,B
28.0,M,171.7,77.6,14.0,85.0,132.0,59.1,19.7,53.0,257.0,A
52.0,M,162.4,58.3,17.4,83.0,144.0,38.3,9.8,37.0,198.0,B
24.0,M,178.0,79.6,12.5,82.0,146.0,52.7,20.4,66.0,265.0,A
28.0,M,175.2,68.8,20.0,92.0,155.0,39.9,23.9,55.0,230.0,B
36.0,M,174.8,72.6,17.0,66.0,141.0,41.6,22.1,54.0,239.0,C
60.0,M,164.6,78.4,34.3,77.0,135.0,36.8,-8.4,15.0,174.0,D
60.0,M,162.7,62.4,20.8,78.0,129.0,35.9,3.5,32.0,195.0,D
25.0,F,173.8,61.9,23.5,60.0,115.0,27.9,24.0,41.0,163.0,A
50.0,M,174.7,65.9,17.6,86.0,147.0,32.9,17.6,38.0,212.0,B
21.0,M,173.3,74.9,25.5,82.0,136.0,41.2,0.9,50.0,212.0,D
42.0,F,160.0,51.5,21.2,72.0,112.0,21.8,26.2,34.0,161.0,A
22.0,M,175.3,80.0,17.2,80.0,121.0,47.0,7.4,47.0,237.0,C
33.0,M,178.0,67.5,16.7,74.0,139.0,46.5,15.8,53.0,221.0,A
30.0,M,175.7,69.3,15.5,76.0,136.0,45.3,16.9,45.0,211.0,B
21.0,M,175.7,71.8,12.8,61.0,118.0,46.6,25.0,62.0,262.0,A
42.0,F,165.4,49.9,24.4,67.0,119.0,22.8,16.0,27.0,125.0,C
23.0,M,171.0,85.0,23.3,97.0,150.0,51.2,8.2,42.0,241.0,C
43.0,F,165.3,66.8,27.8,77.0,130.0,32.6,17.9,35.0,164.0,C
63.0,M,164.8,71.2,25.8,97.0,148.0,45.9,21.4,28.0,157.0,B
32.0,M,171.0,78.2,23.2,76.0,124.0,35.2,7.5,57.0,225.0,D
27.0,M,168.9,66.8,20.7,60.0,110.0,47.6,18.4,54.0,229.0,A
58.0,F,158.9,57.3,35.1,79.0,132.0,24.4,22.4,25.0,135.0,B
21.0,M,174.1,77.0,18.9,87.0,159.0,39.0,5.5,34.0,228.0,D
64.0,M,168.5,66.3,20.0,78.0,123.0,22.4,0.4,23.0,128.0,D
59.0,M,173.0,67.4,20.9,86.0,160.0,40.5,14.9,41.0,208.0,A
33.0,M,165.7,78.5,23.1,73.0,133.0,53.2,9.9,45.0,213.0,B
28.0,F,165.2,58.5,31.6,74.0,129.0,30.4,26.6,33.0,164.0,A
22.0,M,170.7,72.2,23.8,72.0,136.0,46.0,20.7,49.0,226.0,C
21.0,F,157.3,48.5,25.7,69.0,123.0,27.9,28.4,43.0,196.0,A
25.0,M,171.7,61.6,11.0,70.0,135.0,44.6,0.7,37.0,207.0,D
24.0,M,178.6,67.6,13.4,80.0,128.0,49.4,19.6,55.0,212.0,A
21.0,F,161.7,63.3,32.8,86.0,116.0,30.0,23.7,41.0,180.0,A
46.0,M,174.3,72.3,23.1,79.0,133.0,40.9,5.8,19.0,190.0,D
22.0,F,163.0,54.2,19.2,69.0,115.0,31.6,30.9,36.0,170.0,A
35.0,M,173.1,74.7,16.6,83.0,142.0,46.9,24.3,59.0,215.0,A
24.0,F,172.4,65.16,29.3,65.0,115.0,32.6,19.8,40.0,177.0,A
22.0,F,160.0,54.9,22.7,75.0,118.0,20.5,12.8,32.0,164.0,C
40.0,M,182.9,77.9,14.4,78.0,131.0,46.4,20.3,49.0,233.0,B
43.0,M,168.0,68.4,29.6,77.0,108.0,45.4,21.6,34.0,225.0,D
29.0,F,158.5,53.32,23.1,78.0,138.0,28.4,19.2,43.0,169.0,A
55.0,M,168.0,63.1,18.3,69.0,116.0,38.7,17.5,34.0,195.0,B
21.0,M,170.4,107.9,42.1,85.0,136.0,49.5,5.9,37.0,200.0,D
21.0,F,162.4,62.2,33.9,69.0,121.0,29.3,22.2,41.0,185.0,B
40.0,M,164.0,79.1,31.1,85.0,142.0,29.0,3.2,35.0,181.0,D
23.0,M,172.1,75.96,20.8,70.0,119.0,39.8,16.1,50.0,231.0,C
33.0,M,172.6,79.3,32.8,84.0,141.0,39.9,16.1,51.0,200.0,D
64.0,M,164.2,63.24,17.5,80.0,159.0,37.3,19.1,29.0,168.0,C
23.0,F,169.4,48.8,21.5,83.0,117.0,18.6,22.2,27.0,138.0,C
26.0,M,170.9,70.9,18.4,64.0,130.0,44.7,16.1,53.0,219.0,A
21.0,F,149.9,48.4,31.2,65.0,117.0,22.5,23.0,42.0,162.0,A
60.0,M,172.7,78.0,21.2,81.0,120.0,43.7,16.8,37.0,190.0,C
50.0,M,174.0,80.2,28.9,93.0,151.0,41.3,3.2,27.0,191.0,D
28.0,F,160.8,54.0,28.3,73.0,127.0,33.3,16.4,46.0,166.0,B
52.0,F,153.8,61.7,30.1,96.0,154.0,23.6,19.4,24.0,143.0,C
31.0,M,174.5,74.0,22.3,87.0,129.0,40.0,23.0,37.0,211.0,C
36.0,F,159.6,47.9,25.2,68.0,106.0,18.1,21.2,31.0,148.0,A
28.0,M,169.7,64.9,15.9,81.0,132.0,44.3,18.0,57.0,225.0,A
61.0,F,153.4,49.1,33.6,70.0,127.0,25.7,24.8,26.0,120.0,B
24.0,M,181.8,66.7,12.6,85.0,128.0,41.7,13.3,46.0,236.0,C
56.0,M,184.6,90.5,26.5,90.0,135.0,48.1,-18.0,20.0,211.0,D
37.0,M,179.2,89.5,20.2,95.0,145.0,49.4,21.9,45.0,232.0,A
58.0,F,158.9,55.7,26.2,65.0,100.0,21.4,26.3,31.0,132.0,B
60.0,M,164.0,59.4,21.8,74.0,119.0,32.1,5.0,35.0,165.0,C
30.0,F,163.5,55.6,21.9,54.0,103.0,28.5,23.9,34.0,162.0,A
48.0,F,159.1,56.2,32.2,93.0,136.0,23.0,22.8,30.0,168.0,B
30.0,M,174.7,71.2,22.2,87.0,144.0,47.1,10.4,60.0,197.0,B
33.0,F,170.5,54.0,21.2,73.0,108.0,25.5,27.6,52.0,186.0,A
22.0,F,176.6,54.8,23.7,78.0,128.0,27.9,20.0,41.0,195.0,A
52.0,M,168.8,74.3,24.3,98.0,151.0,31.0,22.4,23.0,188.0,D
55.0,F,152.1,59.3,35.2,70.0,127.0,29.4,26.4,16.0,136.0,B
29.0,M,171.0,74.5,22.9,77.0,122.0,35.3,13.2,46.0,205.0,D
64.0,F,156.6,58.2,34.3,69.0,115.0,21.0,12.5,0.0,73.0,D
40.0,M,174.2,77.0,13.7,81.0,121.0,55.9,20.7,60.0,227.0,A
38.0,M,171.7,91.6,22.8,80.0,136.0,52.3,16.1,58.0,237.0,B
28.0,M,161.9,61.7,11.1,72.0,120.0,41.4,10.0,56.0,250.0,C
21.0,F,166.6,65.42,30.9,70.0,130.0,29.4,25.9,41.0,181.0,B
34.0,M,176.3,74.0,22.4,90.0,122.0,39.3,17.7,56.0,218.0,B
35.0,M,172.9,64.9,22.8,96.0,157.0,35.1,2.0,59.0,218.0,D
24.0,F,158.4,53.7,33.9,81.0,142.0,22.8,19.9,40.0,162.0,A
26.0,M,179.4,92.1,23.3,69.0,156.0,59.7,16.2,60.0,245.0,D
44.0,M,167.1,71.2,20.2,89.0,144.0,44.9,16.5,42.0,202.0,B
36.0,M,169.5,70.6,15.6,94.0,138.0,45.1,23.4,50.0,236.0,A
45.0,F,155.7,43.3,19.5,80.0,130.0,21.3,14.2,17.0,133.0,D
51.0,F,156.0,63.3,37.6,65.0,107.0,20.7,16.1,20.0,162.0,D
55.0,M,169.3,71.9,17.8,82.0,158.0,31.8,5.4,33.0,199.0,C
62.0,M,171.2,51.7,16.5,69.0,128.0,34.7,15.2,39.0,178.0,A
23.0,F,165.6,48.6,25.8,99.0,129.0,20.6,22.7,28.0,140.0,C
42.0,M,172.8,80.1,19.2,96.0,142.0,45.0,20.9,49.0,233.0,A
38.0,F,164.4,56.2,21.5,83.0,125.0,28.9,17.1,29.0,169.0,B
56.0,F,154.6,67.4,43.6,74.0,122.0,19.6,11.9,15.0,105.0,D
33.0,M,180.8,73.64,18.7,87.0,132.0,46.6,7.5,48.0,223.0,C
62.0,M,175.8,66.6,21.1,83.0,154.0,35.2,8.0,20.0,171.0,C
21.0,F,161.1,50.6,24.0,70.0,116.0,23.6,26.8,51.0,160.0,A
35.0,M,173.3,73.4,24.5,73.0,134.0,40.9,14.5,48.0,199.0,B
60.0,M,171.2,69.8,25.6,80.0,138.0,39.8,18.9,28.0,184.0,C
21.0,F,167.4,55.5,24.0,65.0,117.0,24.3,27.3,49.0,217.0,A
22.0,F,166.1,41.6,20.6,68.0,102.0,19.2,13.3,25.0,146.0,C
23.0,F,158.0,57.0,29.0,82.0,138.0,29.6,24.0,46.0,188.0,A
51.0,F,156.4,76.8,45.1,90.0,158.0,20.3,19.8,0.0,105.0,D
63.0,M,175.8,86.7,30.7,71.0,108.0,45.2,0.1,22.0,150.0,D
40.0,F,158.5,56.9,28.6,84.0,135.0,30.1,16.1,17.0,161.0,D
24.0,M,179.1,70.9,20.4,70.0,127.0,37.3,16.4,45.0,191.0,C
31.0,F,157.6,53.8,32.3,70.0,127.0,22.4,6.5,23.0,158.0,D
57.0,M,167.7,73.8,20.5,78.0,131.0,28.9,-4.5,27.0,139.0,D
33.0,M,181.6,73.4,14.6,68.0,119.0,45.1,18.9,55.0,230.0,A
54.0,M,160.7,59.7,17.2,92.0,139.0,41.5,19.5,51.0,206.0,A
22.0,M,172.9,72.0,11.9,79.0,132.0,50.0,20.4,56.0,234.0,A
23.0,M,175.1,82.7,18.7,74.0,142.0,56.8,11.1,58.0,217.0,D
59.0,M,166.3,77.1,27.9,77.0,117.0,27.5,14.5,15.0,162.0,D
38.0,M,171.0,69.3,18.8,61.0,136.0,47.0,18.3,48.0,220.0,A
28.0,M,175.5,86.8,34.4,91.0,148.0,44.2,9.0,56.0,167.0,D
62.0,F,161.7,58.3,30.7,91.0,155.0,24.9,19.2,36.0,145.0,B
30.0,M,178.0,91.8,30.2,81.0,141.0,37.2,-3.6,18.0,211.0,D
25.0,M,170.4,70.9,19.4,83.0,134.0,47.7,12.9,52.0,206.0,C
28.0,F,158.8,52.2,28.4,66.0,99.0,21.1,24.9,27.0,141.0,B
28.0,M,175.7,77.2,12.1,82.0,145.0,51.0,22.5,60.0,228.0,A
22.0,M,166.7,69.8,21.7,84.0,129.0,35.6,10.2,51.0,198.0,C
25.0,M,173.4,68.4,9.8,81.0,118.0,33.6,20.1,48.0,185.0,C
51.0,M,176.6,91.2,31.8,79.0,138.0,38.3,1.5,29.0,155.0,D
21.0,F,169.8,67.0,30.1,76.0,115.0,28.6,30.2,39.0,183.0,A
57.0,F,159.3,47.8,25.4,75.0,111.0,16.5,22.4,19.0,107.0,C
62.0,F,155.5,52.8,26.97343,73.0,114.0,25.0,22.4,30.0,148.0,B
27.0,M,167.0,74.6,26.3,87.0,131.0,41.2,13.8,51.0,196.0,B
64.0,F,155.9,51.5,30.2,93.0,137.0,20.9,22.2,25.0,107.0,C
22.0,M,177.1,63.3,11.1,70.0,143.0,47.6,12.3,55.0,250.0,B
62.0,F,148.8,57.9,33.6,72.0,137.0,19.5,15.5,19.0,118.0,D
48.0,F,144.5,51.8,36.2,76.0,129.0,22.3,14.0,30.0,108.0,C
49.0,M,171.9,76.8,19.3,93.0,145.0,55.5,13.0,35.0,205.0,C
22.0,M,169.3,67.0,19.3,81.0,127.0,40.6,10.8,58.0,191.0,C
36.0,M,177.3,82.32,22.0,76.0,129.0,57.5,20.6,48.0,214.0,A
26.0,M,174.2,70.3,24.7,107.0,149.0,36.7,23.1,39.0,215.0,C
25.0,M,176.1,77.1,17.0,77.0,133.0,52.8,14.6,55.0,224.0,B
52.0,F,163.0,55.4,22.0,80.0,133.0,27.2,20.9,32.0,154.0,A
31.0,M,181.1,75.4,9.8,75.0,136.0,56.0,14.4,63.0,234.0,A
60.0,F,156.5,61.22,31.2,64.0,113.0,21.9,18.9,13.0,108.0,C
41.0,F,162.3,65.2,28.7,85.0,128.0,27.9,1.9,32.0,163.0,D
21.0,F,171.4,70.94,21.8,67.0,130.0,32.3,24.6,54.0,197.0,A
60.0,M,173.3,74.0,26.1,87.0,156.0,42.6,7.8,32.0,198.0,C
27.0,M,170.8,68.8,14.7,74.0,129.0,43.8,21.8,59.0,238.0,A
25.0,F,162.4,55.8,26.4,76.0,117.0,33.4,23.0,45.0,172.0,A
26.0,F,160.8,66.12,39.4,76.0,126.0,19.0,16.7,17.0,132.0,D
29.0,F,171.0,59.5,21.5,65.0,109.0,26.5,16.7,44.0,171.0,C
21.0,M,172.9,67.9,25.7,93.0,143.0,33.0,-2.2,45.0,184.0,D
45.0,M,170.4,80.8,25.0,94.0,143.0,54.5,4.9,37.0,229.0,D
24.0,M,179.5,78.9,15.9,90.0,157.0,46.0,6.2,45.0,167.0,C
26.0,F,162.7,51.4,22.5,57.0,106.0,22.7,15.7,40.0,191.0,B
27.0,M,181.4,83.1,19.5,91.0,135.0,44.9,19.0,53.0,232.0,A
44.0,F,167.7,56.2,11.2,69.0,118.0,35.1,21.5,44.0,175.0,A
21.0,M,176.0,62.5,16.4,69.0,114.0,36.0,19.9,52.0,262.0,B
34.0,M,171.2,88.5,27.4,81.0,149.0,51.1,7.4,51.0,210.0,D
30.0,M,167.8,74.2,21.4,77.0,129.0,44.4,25.8,50.0,203.0,B
25.0,M,184.3,85.1,22.6,82.0,128.0,54.5,17.2,47.0,221.0,B
48.0,M,171.6,58.5,11.3,75.0,127.0,42.6,16.0,42.0,202.0,A
27.0,M,172.7,76.0,13.2,62.0,116.0,43.4,12.7,57.0,229.0,B
35.0,M,176.5,82.1,21.6,86.0,137.0,56.4,10.1,56.0,252.0,B
50.0,M,166.4,84.0,32.3,76.0,128.0,36.1,2.4,30.0,153.0,D
26.0,F,172.9,65.4,20.4,77.0,128.0,31.3,29.2,50.0,188.0,A
38.0,M,179.0,83.4,26.8,88.0,134.0,31.4,-14.1,32.0,182.0,D
34.0,M,171.1,66.3,13.8,77.0,135.0,40.4,17.9,55.0,245.0,A
25.0,F,160.7,59.2,29.0,72.0,134.0,26.3,14.6,42.0,197.0,B
28.0,M,171.4,79.8,18.7,64.0,136.0,46.6,22.9,66.0,258.0,A
54.0,M,166.0,62.5,12.1,79.0,139.0,45.6,18.2,48.0,234.0,A
58.0,F,154.8,51.3,40.3,81.0,138.0,22.8,18.4,17.0,112.0,C
25.0,M,175.9,81.1,27.8,75.0,133.0,48.6,14.9,56.0,211.0,A
22.0,F,169.5,61.6,28.4,80.0,127.0,28.7,14.9,52.0,176.0,B
60.0,M,168.0,59.0,21.1,84.0,158.0,37.2,15.9,37.0,191.0,A
21.0,F,165.9,71.0,33.0,76.0,131.0,27.5,25.1,34.0,180.0,B
58.0,M,168.4,63.8,23.0,70.0,133.0,33.5,4.3,24.0,186.0,C
28.0,M,174.2,75.6,16.6,74.0,117.0,54.8,12.0,52.0,240.0,B
26.0,M,172.6,75.5,17.1,75.0,122.0,40.7,17.2,52.0,240.0,C
27.0,M,189.2,78.0,11.6,79.0,136.0,49.1,13.6,49.0,248.0,B
50.0,M,180.8,93.4,25.2,94.0,151.0,41.0,9.6,29.0,200.0,D
41.0,F,170.4,63.8,27.2,87.0,127.0,27.5,25.8,41.0,168.0,B
60.0,M,164.0,54.8,14.2,67.0,125.0,25.4,15.6,20.0,159.0,C
21.0,M,170.5,64.0,13.2,78.0,138.0,48.1,19.8,73.0,290.0,A
60.0,F,154.6,73.5,39.7,75.0,142.0,19.8,9.8,11.0,98.0,D
21.0,F,155.7,44.7,19.0,73.0,122.0,28.8,22.6,35.0,184.0,B
50.0,F,166.0,61.2,31.4,80.0,139.0,22.1,16.8,18.0,130.0,C
53.0,M,167.3,72.96,21.5,90.0,138.0,44.2,17.6,47.0,208.0,A
24.0,M,175.5,72.6,7.4,66.0,140.0,48.6,25.7,55.0,251.0,A
55.0,M,167.8,64.7,20.3,81.0,141.0,39.9,16.0,19.0,195.0,D
26.0,M,187.9,95.4,12.4,95.0,150.0,53.2,19.3,47.0,227.0,C
45.0,M,176.6,58.88,11.2,86.0,147.0,41.8,27.4,41.0,209.0,A
22.0,F,155.6,47.9,22.0,63.0,98.0,21.7,26.0,44.0,171.0,A
22.0,M,165.2,62.8,18.0,76.0,115.0,43.1,22.0,55.0,232.0,A
60.0,M,175.7,95.22,28.4,95.0,157.0,49.5,9.0,28.0,189.0,B
62.0,M,170.8,79.88,27.9,74.0,124.0,32.2,15.2,36.0,154.0,D
25.0,M,167.2,69.5,22.4,77.0,133.0,44.4,23.8,60.0,215.0,A
25.0,F,148.7,51.0,38.6,83.0,117.0,25.6,23.6,37.0,168.0,C
30.0,M,181.3,97.36,24.2,88.0,145.0,63.6,19.6,51.0,245.0,C
25.0,M,178.7,63.8,15.2,74.0,122.0,29.7,1.5,33.0,214.0,D
24.0,M,175.7,73.9,22.1,88.0,128.0,35.0,11.8,56.0,198.0,B
61.0,M,176.5,75.48,19.5,79.0,133.0,46.1,12.8,32.0,193.0,A
60.0,M,171.7,71.42,23.1,87.0,146.0,45.6,14.8,29.0,180.0,B
22.0,F,161.8,58.0,28.3,72.0,133.0,30.1,26.6,44.0,198.0,A
46.0,F,160.6,67.78,34.1,87.0,145.0,27.1,19.8,47.0,185.0,A
41.0,M,178.8,82.6,22.5,91.0,146.0,55.1,17.36,39.0,236.0,C
24.0,F,159.8,57.2,30.3,92.0,125.0,30.3,12.4,32.0,176.0,C
58.0,F,150.0,55.7,34.1,95.0,155.0,22.6,17.5,18.0,120.0,B
24.0,M,178.5,95.4,26.0,72.0,132.0,59.6,0.7,53.0,185.0,D
56.0,F,153.3,51.6,28.3,93.0,111.0,24.8,21.2,29.0,158.0,A
40.0,M,176.9,72.4,25.3,72.4,137.0,43.1,14.5,44.0,196.0,A
39.0,M,170.5,71.8,29.8,78.0,121.0,42.3,12.5,44.0,185.0,B
23.0,F,161.0,58.9,31.1,77.0,127.0,30.3,19.1,43.0,203.0,B
62.0,F,156.3,67.28,41.6,99.0,159.0,25.0,-1.5,0.0,129.0,D
30.0,M,173.7,71.5,25.2,92.0,140.0,39.0,17.4,43.0,213.0,C
25.0,M,176.5,80.6,17.2,83.0,128.0,47.5,26.0,53.0,231.0,B
29.0,F,160.8,78.32,38.2,94.0,135.0,32.0,14.0,31.0,128.0,D
35.0,M,180.3,77.3,13.6,59.0,115.0,41.5,11.1,44.0,210.0,B
60.0,F,166.8,56.0,18.3,77.0,142.0,23.7,21.8,31.0,123.0,A
24.0,F,165.8,82.5,42.7,85.0,133.0,26.3,6.6,15.0,97.0,D
40.0,M,170.8,68.5,23.1,79.0,133.0,28.8,-1.0,43.0,204.0,D
37.0,M,175.0,63.7,17.1,76.0,113.0,40.7,9.1,41.0,220.0,C
23.0,M,176.6,76.2,19.9,77.0,126.0,40.2,4.7,29.0,208.0,D
55.0,F,156.4,52.8,32.8,99.0,155.0,19.8,24.1,34.0,134.0,A
37.0,M,165.4,71.7,17.5,68.0,108.0,39.6,10.7,45.0,221.0,B
48.0,F,164.0,65.6,35.6,91.0,146.0,23.7,24.1,40.0,142.0,C
23.0,M,168.4,62.9,14.3,77.0,113.0,48.2,17.8,49.0,208.0,B
56.0,M,172.2,69.5,21.1,81.0,121.0,44.0,11.0,34.0,193.0,B
38.0,M,178.4,83.02,14.6,64.0,118.0,44.8,20.7,41.0,226.0,B
59.0,M,167.9,64.9,21.9,75.0,116.0,41.2,14.4,36.0,201.0,B
23.0,F,165.4,51.2,26.4,71.0,115.0,21.9,25.5,38.0,140.0,D
30.0,F,169.3,66.2,34.2,96.0,140.0,29.0,14.8,42.0,186.0,C
32.0,F,158.9,49.2,21.8,71.0,118.0,24.3,30.5,42.0,202.0,A
27.0,M,171.2,73.1,19.3,60.0,113.0,56.9,8.4,45.0,209.0,C
42.0,M,175.6,95.4,46.2,89.0,142.0,38.1,-5.5,15.0,62.0,D
50.0,M,172.5,81.0,22.8,88.0,128.0,50.2,20.9,40.0,214.0,A
33.0,M,174.9,80.2,23.5,79.0,131.0,50.7,19.3,53.0,233.0,A
43.0,M,173.3,64.76,14.4,78.0,154.0,60.1,20.0,48.0,238.0,A
62.0,M,168.4,71.6,15.7,73.0,157.0,42.7,17.1,45.0,213.0,B
27.0,F,156.5,60.8,32.3,81.0,145.0,21.4,21.3,34.0,160.0,A
53.0,F,155.5,49.6,28.6,95.0,142.0,23.3,24.9,34.0,126.0,B
56.0,F,156.1,53.9,33.3,80.0,131.0,23.0,17.1,22.0,119.0,B
21.0,M,172.7,76.2,16.7,88.0,133.0,34.1,2.5,55.0,160.0,D
24.0,M,166.8,70.0,13.0,81.0,134.0,50.4,16.7,60.0,244.0,A
24.0,F,163.2,70.2,31.8,91.0,137.0,34.2,23.1,47.0,165.0,A
60.0,F,148.4,50.1,28.1,78.0,116.0,27.2,32.6,13.0,130.0,B
22.0,M,168.0,60.8,20.3,72.0,130.0,31.7,15.9,57.0,233.0,B
43.0,M,174.0,77.0,16.4,80.0,120.0,53.3,5.2,29.0,180.0,D
37.0,M,170.0,74.4,19.4,87.0,133.0,46.3,17.4,37.0,224.0,C
29.0,F,163.0,54.7,21.3,74.0,120.0,35.5,32.9,66.0,207.0,A
48.0,F,160.5,58.0,29.8,60.0,109.0,25.0,15.0,37.0,140.0,B
32.0,M,177.3,77.4,20.9,85.0,142.0,51.2,24.2,36.0,193.0,C
25.0,M,170.0,78.9,18.7,82.0,138.0,38.9,10.2,48.0,245.0,C
63.0,F,146.5,41.4,26.1,61.0,126.0,17.0,21.8,12.0,131.0,B
25.0,M,179.8,87.6,24.9,80.0,135.0,40.6,18.0,45.0,234.0,B
22.0,M,168.7,75.1,21.88911,87.0,141.0,53.0,15.5,50.0,160.0,C
28.0,F,169.6,68.0,34.6,69.0,126.0,27.2,21.4,26.0,179.0,C
56.0,M,171.8,77.5,26.0,74.0,126.0,36.6,0.4,23.0,180.0,D
45.0,F,156.8,51.9,28.4,78.0,146.0,14.1,18.4,34.0,128.0,D
